Country Code ABW AFG,Country Name Aruba Afghanistan,Indicator Code SH.HIV.INCD.TL SH.HIV.INCD.TL,Indicator Name Adults (ages 15+) and children (ages 0-14) newly infected with HIV Adults (ages 15+) and children (ages 0-14) ne,Year,Infections,Number of Records
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2003,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2004,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2005,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2006,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2007,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2008,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2009,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2010,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2011,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2012,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2013,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2014,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2015,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2016,,1
SLB,Solomon Islands,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2017,,1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1990,770,1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1991,"1,000",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1992,"1,300",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1993,"1,500",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1994,"2,000",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1995,"2,300",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1996,"2,700",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1997,"3,200",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1998,"3,700",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1999,"4,200",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2000,"4,800",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2001,"5,300",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2002,"5,800",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2003,"6,200",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2004,"6,500",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2005,"6,500",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2006,"6,300",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2007,"5,900",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2008,"5,500",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2009,"5,200",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2010,"4,900",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2011,"4,500",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2012,"4,200",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2013,"4,100",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2014,"4,000",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2015,"3,700",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2016,"3,500",1
SLE,Sierra Leone,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2017,"3,200",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1990,550,1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1991,690,1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1992,860,1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1993,"1,000",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1994,"1,200",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1995,"1,400",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1996,"1,500",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1997,"1,600",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1998,"1,700",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1999,"1,800",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2000,"1,800",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2001,"1,800",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2002,"1,800",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2003,"1,800",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2004,"1,700",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2005,"1,700",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2006,"1,700",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2007,"1,700",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2008,"1,600",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2009,"1,600",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2010,"1,500",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2011,"1,500",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2012,"1,400",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2013,"1,400",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2014,"1,400",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2015,"1,300",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2016,"1,300",1
SLV,El Salvador,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2017,"1,200",1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1990,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1991,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1992,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1993,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1994,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1995,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1996,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1997,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1998,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1999,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2000,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2001,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2002,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2003,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2004,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2005,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2006,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2007,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2008,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2009,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2010,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2011,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2012,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2013,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2014,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2015,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2016,,1
SMR,San Marino,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2017,,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1990,720,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1991,950,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1992,"1,200",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1993,"1,400",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1994,"1,600",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1995,"1,900",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1996,"2,100",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1997,"2,300",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1998,"2,400",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1999,"2,500",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2000,"2,500",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2001,"2,300",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2002,"2,100",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2003,"1,900",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2004,"1,700",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2005,"1,500",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2006,"1,300",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2007,"1,000",1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2008,860,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2009,720,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2010,600,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2011,530,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2012,500,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2013,500,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2014,500,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2015,500,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2016,500,1
SOM,Somalia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2017,500,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1990,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1991,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1992,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1993,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1994,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1995,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1996,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1997,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1998,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1999,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2000,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2001,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2002,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2003,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2004,100,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2005,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2006,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2007,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2008,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2009,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2010,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2011,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2012,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2013,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2014,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2015,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2016,200,1
SRB,Serbia,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2017,200,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1990,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1991,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1992,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1993,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1994,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1995,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1996,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1997,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1998,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1999,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2000,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2001,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2002,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2003,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2004,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2005,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2006,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2007,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2008,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2009,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2010,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2011,,1
SSA,Sub-Saharan Africa (excluding high income),SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2012,,1
